Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,dataset
4495,Darvesh Corner,1,New Delhi,"7673, Birla Lane, Clock Tower, Near Amba Cinema, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.201128,28.678744,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,91,zomato
4496,Deez Biryani & Kebabs,1,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.201218,28.6835,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,393,zomato
4497,Frozen Pan,1,New Delhi,"Shop PVT 3, Ground Floor, Block UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207386,28.680921,"Ice Cream, Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,72,zomato
4498,Giani's,1,New Delhi,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208294,28.67999,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,167,zomato
4499,Havmor Ice Cream,1,New Delhi,"5885, 28-UA, Ground Floor, Jawajar Agar, Civil Lines Zone, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208315,28.679521,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,20,zomato
4500,Keventers,1,New Delhi,"Shop 6030, 1 UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206246,28.682684,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,61,zomato
4501,Manohar Bikkaneri,1,New Delhi,"1512, Clock Tower, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.202745,28.676301,"Mithai, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,83,zomato
4502,Manohar Bikkaneri,1,New Delhi,"2, UA, Jawahar Nagar, Near Malkaganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206654,28.677959,"Bakery, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,62,zomato
4503,Nukkadwala,1,New Delhi,"27A, Block-UA, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208147,28.680957,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,58,zomato
4504,Om Di Hatti,1,New Delhi,"14 A, Shakti Nagar Chowk, Main GT Karnal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.198702,28.681289,"Street Food, North Indian",100,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,116,zomato
4505,Orange Tree Cafe,1,New Delhi,"4/2, Ground Floor, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"Continental, Chinese, North Indian",600,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,21,zomato
4506,Rigo Noodles,1,New Delhi,"30, 4B, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2072,28.681212,"Chinese, Thai",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,133,zomato
4507,Sethi's The Cake Shop,1,New Delhi,"5332, New Chandrawal Road, Near Malka Ganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206069,28.677873,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,150,zomato
4508,Shake Square,1,New Delhi,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207417,28.681495,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,261,zomato
4509,Sharma Kachoriwala,1,New Delhi,"38/A, Satyawati Marg, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.199241,28.682236,Street Food,50,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,131,zomato
4510,Shawarma Wala,1,New Delhi,"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207596,28.680885,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,234,zomato
4511,Shree Rathnam,1,New Delhi,"3-F, Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.203015,28.680268,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,85,zomato
4512,Shri Bankey Bihari Brajwasi Rasgulle Wala,1,New Delhi,"D-128, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.200679,28.681299,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,36,zomato
4513,Sid's Kitchen,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206993,28.681624,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,115,zomato
4514,Subway,1,New Delhi,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208225,28.679602,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,143,zomato
4515,Sweet Life By Henna,1,New Delhi,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.193402,28.670929,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,47,zomato
4516,The Midnight Heroes,1,New Delhi,"Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.203928,28.680862,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.8,Yellow,Good,41,zomato
4517,Urban Hub,1,New Delhi,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.201263,28.683549,"Chinese, North Indian, Italian, Fast Food",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,346,zomato
4518,Vaishno Chat Bhandar,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.203374,28.682542,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,223,zomato
4519,Ved Dhaba,1,New Delhi,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20544,28.677724,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,97,zomato
4520,Veg Ex,1,New Delhi,"Bunglow Road,",Kamla Nagar,"Kamla Nagar, New Delhi",77.173372,28.720838,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,24,zomato
4521,Wokin Street,1,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208345,28.680144,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,25,zomato
4522,Yadav Namkeens & Bakers,1,New Delhi,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.205128,28.677682,Bakery,100,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,15,zomato
4523,Javed Chicken Corner,1,New Delhi,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207901,28.676647,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
4524,Kamal Chicken,1,New Delhi,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.196097,28.668948,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
4525,Singh Chinese Fast Food,1,New Delhi,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.199156,28.667589,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
4526,Chill'm Bar & Cafe,1,New Delhi,"38, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.204722,28.683925,"North Indian, Italian, Chinese, Fast Food",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,300,zomato
4527,Coffee & Cream,1,New Delhi,"Delhi University North Campus, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,108,zomato
4528,Chawla Di Hutti,1,New Delhi,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.078896,28.516478,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,59,zomato
4529,Sher 'A' Punjab Bhojnalya,1,New Delhi,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.078476,28.516153,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,36,zomato
4530,Guru Rakha,1,New Delhi,"T-41-42, Super Market, Near Milan Cinema, New Moti Nagar, Near Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.146738,28.662288,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,62,zomato
4531,Shudh Vaishno Hotel,1,New Delhi,"T 32-34, Super Market, Near Milan Cinema, New Moti Nagar, Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.146366,28.662231,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,44,zomato
4532,Kumar Samose Wala,1,New Delhi,"2/31, Near Milan Cinema, Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.143839,28.664398,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,187,zomato
4533,Amigo's Deli,1,New Delhi,"B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.29407,28.656785,"Mughlai, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11,zomato
4534,Ananda Food Express,1,New Delhi,"B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.294058,28.656764,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,27,zomato
4535,Green Chick Chop,1,New Delhi,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.305494,28.651168,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33,zomato
4536,Khana Vaana,1,New Delhi,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302774,28.653406,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,32,zomato
4537,Momoholic,1,New Delhi,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",0,0,"Chinese, Fast Food, Ice Cream",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,zomato
4538,Nazeer Foods,1,New Delhi,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.305038,28.65155,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87,zomato
4539,Pind Balluchi,1,New Delhi,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.304736,28.649656,"North Indian, Mughlai",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,192,zomato
4540,Rumours,1,New Delhi,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302492,28.647515,"North Indian, Chinese, Italian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,232,zomato
4541,Spice Grill,1,New Delhi,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.307079,28.652069,"North Indian, Mughlai, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,No,No,3,3.2,Orange,Average,177,zomato
4542,Utopia,1,New Delhi,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303195,28.648647,"North Indian, Mediterranean, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,286,zomato
4543,Aroma Rest O Bar,1,New Delhi,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302196,28.648465,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,306,zomato
4544,Cafe Shloka,1,New Delhi,"183, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.309037,28.653704,"Cafe, Italian, Chinese, North Indian",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,63,zomato
4545,Chawla's Tandoori Junction,1,New Delhi,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303175,28.647918,North Indian,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,159,zomato
4546,Desi Villa,1,New Delhi,"A 282, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.304534,28.660114,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,28,zomato
4547,Kanwarji's,1,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.305133,28.650907,"Street Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40,zomato
4548,Palomino,1,New Delhi,"11, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.307959,28.652825,"North Indian, Mughlai, Continental, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,213,zomato
4549,Raasa The Luxuriate Fine Dine,1,New Delhi,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.309449,28.654069,"North Indian, Mughlai, Chinese",1150,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,160,zomato
4550,Shiv Tikki Wala,1,New Delhi,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302308,28.649228,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,300,zomato
4551,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.30111,28.646132,"North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,248,zomato
4552,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.30626,28.659459,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,109,zomato
4553,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302907,28.648036,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,132,zomato
4554,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302367,28.648428,"Desserts, Fast Food, Ice Cream",250,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,95,zomato
4555,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302081,28.646742,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,292,zomato
4556,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.195288,28.646476,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,39,zomato
4557,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191964,28.647054,"South Indian, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,68,zomato
4558,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.189204,28.654561,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,92,zomato
4559,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.189378,28.647793,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,51,zomato
4560,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.187292,28.64589,"North Indian, Chinese, Continental, Italian",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,142,zomato
4561,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.196895,28.645908,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21,zomato
4562,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.187562,28.645737,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,71,zomato
4563,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.188909,28.65769,"Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,71,zomato
4564,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.186888,28.645807,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,122,zomato
4565,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.189911,28.644863,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,39,zomato
4566,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.193803,28.658241,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,43,zomato
4567,Giani's,1,New Delhi,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.189269,28.646796,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,38,zomato
4568,Giani,1,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190368,28.654328,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,39,zomato
4569,Gulnar Bar Be Que,1,New Delhi,"7-A/45, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.183878,28.645564,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,73,zomato
4570,Kwality Bengali Sweets,1,New Delhi,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.203306,28.659472,"Desserts, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,zomato
4571,Little Chef,1,New Delhi,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.188587,28.643566,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,32,zomato
4572,M J Dosa Corner,1,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.187023,28.645775,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,36,zomato
4573,Moolchand's,1,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.193972,28.652037,"North Indian, South Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,36,zomato
4574,New Angaar Hyderabadi,1,New Delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.183989,28.648379,Hyderabadi,750,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,134,zomato
4575,New Frontier Hotel,1,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191232,28.649189,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55,zomato
4576,Oberoi Biryani,1,New Delhi,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19077,28.645689,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,90,zomato
4577,Om Ji Om,1,New Delhi,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.194845,28.653774,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,60,zomato
4578,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.187741,28.646471,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,47,zomato
4579,Pindi Meat,1,New Delhi,"1963, Nai Bank Street, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.196277,28.649437,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,43,zomato
4580,Punjab Sweet Corner,1,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.189404,28.646227,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,236,zomato
4581,R1 Lounge,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.185328,28.645556,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average,31,zomato
4582,R1 Take Away,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.185571,28.645461,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,38,zomato
4583,Raffles,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190437,28.647804,"Fast Food, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,123,zomato
4584,Raj Sweets,1,New Delhi,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.202259,28.657957,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,zomato
4585,Ramas Cafe,1,New Delhi,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191913,28.647312,"South Indian, Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,70,zomato
4586,Sandoz,1,New Delhi,"2305, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.192413,28.648441,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,114,zomato
4587,Sandoz,1,New Delhi,"DB Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190531,28.654044,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,56,zomato
